Running file ../bin/StealthyNumbers
../bin/StealthyNumbers
Solution: n:540  a:30  b:18  c:20  d:27
Solution: n:420  a:30  b:14  c:28  d:15
Solution: n:420  a:30  b:14  c:15  d:28
Solution: n:1740  a:29  b:60  c:58  d:30
Solution: n:1740  a:29  b:60  c:30  d:58
Solution: n:1624  a:28  b:58  c:56  d:29
Solution: n:1624  a:28  b:58  c:29  d:56
Solution: n:1260  a:28  b:45  c:42  d:30
Solution: n:1260  a:28  b:45  c:30  d:42
Solution: n:1120  a:28  b:40  c:35  d:32
Solution: n:1120  a:28  b:40  c:32  d:35
Solution: n:504  a:28  b:18  c:24  d:21
Solution: n:504  a:28  b:18  c:21  d:24
Solution: n:364  a:28  b:13  c:26  d:14
Solution: n:364  a:28  b:13  c:14  d:26
Solution: n:1512  a:27  b:56  c:54  d:28
Solution: n:1512  a:27  b:56  c:28  d:54
Solution: n:1080  a:27  b:40  c:36  d:30
Solution: n:1080  a:27  b:40  c:30  d:36
Solution: n:432  a:27  b:16  c:24  d:18
Solution: n:432  a:27  b:16  c:18  d:24
Solution: n:1404  a:26  b:54  c:52  d:27
Solution: n:1404  a:26  b:54  c:27  d:52
Solution: n:1092  a:26  b:42  c:39  d:28
Solution: n:1092  a:26  b:42  c:28  d:39
Solution: n:312  a:26  b:12  c:24  d:13
Solution: n:312  a:26  b:12  c:13  d:24
Solution: n:1300  a:25  b:52  c:50  d:26
Solution: n:1300  a:25  b:52  c:26  d:50
Solution: n:900  a:25  b:36  c:30  d:30
Solution: n:400  a:25  b:16  c:20  d:20
Solution: n:1200  a:24  b:50  c:48  d:25
Solution: n:1200  a:24  b:50  c:25  d:48
Solution: n:936  a:24  b:39  c:36  d:26
Solution: n:936  a:24  b:39  c:26  d:36
Solution: n:864  a:24  b:36  c:32  d:27
Solution: n:864  a:24  b:36  c:27  d:32
Solution: n:840  a:24  b:35  c:30  d:28
Solution: n:840  a:24  b:35  c:28  d:30
Solution: n:360  a:24  b:15  c:20  d:18
Solution: n:360  a:24  b:15  c:18  d:20
Solution: n:336  a:24  b:14  c:21  d:16
Solution: n:336  a:24  b:14  c:16  d:21
Solution: n:264  a:24  b:11  c:22  d:12
Solution: n:264  a:24  b:11  c:12  d:22
Solution: n:1104  a:23  b:48  c:46  d:24
Solution: n:1104  a:23  b:48  c:24  d:46
Solution: n:1012  a:22  b:46  c:44  d:23
Solution: n:1012  a:22  b:46  c:23  d:44
Solution: n:792  a:22  b:36  c:33  d:24
Solution: n:792  a:22  b:36  c:24  d:33
Solution: n:220  a:22  b:10  c:20  d:11
Solution: n:220  a:22  b:10  c:11  d:20
Solution: n:924  a:21  b:44  c:42  d:22
Solution: n:924  a:21  b:44  c:22  d:42
Solution: n:672  a:21  b:32  c:28  d:24
Solution: n:672  a:21  b:32  c:24  d:28
Solution: n:252  a:21  b:12  c:18  d:14
Solution: n:252  a:21  b:12  c:14  d:18
Solution: n:840  a:20  b:42  c:40  d:21
Solution: n:840  a:20  b:42  c:21  d:40
Solution: n:660  a:20  b:33  c:30  d:22
Solution: n:660  a:20  b:33  c:22  d:30
Solution: n:600  a:20  b:30  c:25  d:24
Solution: n:600  a:20  b:30  c:24  d:25
Solution: n:240  a:20  b:12  c:16  d:15
Solution: n:240  a:20  b:12  c:15  d:16
Solution: n:180  a:20  b:9  c:18  d:10
Solution: n:180  a:20  b:9  c:10  d:18
Solution: n:760  a:19  b:40  c:38  d:20
Solution: n:760  a:19  b:40  c:20  d:38
Solution: n:684  a:18  b:38  c:36  d:19
Solution: n:684  a:18  b:38  c:19  d:36
Solution: n:540  a:18  b:30  c:27  d:20
Solution: n:540  a:18  b:30  c:20  d:27
Solution: n:504  a:18  b:28  c:24  d:21
Solution: n:504  a:18  b:28  c:21  d:24
Solution: n:180  a:18  b:10  c:15  d:12
Solution: n:180  a:18  b:10  c:12  d:15
Solution: n:144  a:18  b:8  c:16  d:9
Solution: n:144  a:18  b:8  c:9  d:16
Solution: n:612  a:17  b:36  c:34  d:18
Solution: n:612  a:17  b:36  c:18  d:34
Solution: n:544  a:16  b:34  c:32  d:17
Solution: n:544  a:16  b:34  c:17  d:32
Solution: n:432  a:16  b:27  c:24  d:18
Solution: n:432  a:16  b:27  c:18  d:24
Solution: n:400  a:16  b:25  c:20  d:20
Solution: n:144  a:16  b:9  c:12  d:12
Solution: n:112  a:16  b:7  c:14  d:8
Solution: n:112  a:16  b:7  c:8  d:14
Solution: n:480  a:15  b:32  c:30  d:16
Solution: n:480  a:15  b:32  c:16  d:30
Solution: n:360  a:15  b:24  c:20  d:18
Solution: n:360  a:15  b:24  c:18  d:20
Solution: n:120  a:15  b:8  c:12  d:10
Solution: n:120  a:15  b:8  c:10  d:12
Solution: n:420  a:14  b:30  c:28  d:15
Solution: n:420  a:14  b:30  c:15  d:28
Solution: n:336  a:14  b:24  c:21  d:16
Solution: n:336  a:14  b:24  c:16  d:21
Solution: n:84  a:14  b:6  c:12  d:7
Solution: n:84  a:14  b:6  c:7  d:12
Solution: n:364  a:13  b:28  c:26  d:14
Solution: n:364  a:13  b:28  c:14  d:26
Solution: n:312  a:12  b:26  c:24  d:13
Solution: n:312  a:12  b:26  c:13  d:24
Solution: n:252  a:12  b:21  c:18  d:14
Solution: n:252  a:12  b:21  c:14  d:18
Solution: n:240  a:12  b:20  c:16  d:15
Solution: n:240  a:12  b:20  c:15  d:16
Solution: n:72  a:12  b:6  c:9  d:8
Solution: n:72  a:12  b:6  c:8  d:9
Solution: n:60  a:12  b:5  c:10  d:6
Solution: n:60  a:12  b:5  c:6  d:10
Solution: n:264  a:11  b:24  c:22  d:12
Solution: n:264  a:11  b:24  c:12  d:22
Solution: n:220  a:10  b:22  c:20  d:11
Solution: n:220  a:10  b:22  c:11  d:20
Solution: n:180  a:10  b:18  c:15  d:12
Solution: n:180  a:10  b:18  c:12  d:15
Solution: n:40  a:10  b:4  c:8  d:5
Solution: n:40  a:10  b:4  c:5  d:8
Solution: n:180  a:9  b:20  c:18  d:10
Solution: n:180  a:9  b:20  c:10  d:18
Solution: n:144  a:9  b:16  c:12  d:12
Solution: n:36  a:9  b:4  c:6  d:6
Solution: n:144  a:8  b:18  c:16  d:9
Solution: n:144  a:8  b:18  c:9  d:16
Solution: n:120  a:8  b:15  c:12  d:10
Solution: n:120  a:8  b:15  c:10  d:12
Solution: n:24  a:8  b:3  c:6  d:4
Solution: n:24  a:8  b:3  c:4  d:6
Solution: n:112  a:7  b:16  c:14  d:8
Solution: n:112  a:7  b:16  c:8  d:14
Solution: n:84  a:6  b:14  c:12  d:7
Solution: n:84  a:6  b:14  c:7  d:12
Solution: n:72  a:6  b:12  c:9  d:8
Solution: n:72  a:6  b:12  c:8  d:9
Solution: n:12  a:6  b:2  c:4  d:3
Solution: n:12  a:6  b:2  c:3  d:4
Solution: n:60  a:5  b:12  c:10  d:6
Solution: n:60  a:5  b:12  c:6  d:10
Solution: n:40  a:4  b:10  c:8  d:5
Solution: n:40  a:4  b:10  c:5  d:8
Solution: n:36  a:4  b:9  c:6  d:6
Solution: n:4  a:4  b:1  c:2  d:2
Solution: n:24  a:3  b:8  c:6  d:4
Solution: n:24  a:3  b:8  c:4  d:6
Solution: n:12  a:2  b:6  c:4  d:3
Solution: n:12  a:2  b:6  c:3  d:4
Solution: n:4  a:1  b:4  c:2  d:2
ex_search(10000) => 566
